FARM_DIRY_SNO,FMHS_SNO,WRT_DT,FMHS_CODE,FMHS_ADDR,GRDV_STA_CODE,GRDV_STA_NM,FMWK_CODE,FMWK_NM,ACCM_NM,FMWK_MEMO,FTLZ_NM,SCFD_SNO,SCFD_NM,SMT_QY,ETL_LDG_DT
743866,57,20201025,F065008,서화길 17-8,10,양호,305,유인줄매기 ,,,,,,,20201223112426
743868,57,20201026,F065008,서화길 17-8,10,양호,305,유인줄매기 ,,,,,,,20201223112426
743880,57,20201025,F065008,서화길 17-8,10,양호,305,유인줄매기 ,,,,,,,20201223112426
743884,51,20201001,F065002,서화길 18-14,10,양호,305,유인줄매기 ,,,,,,,20201223112426
743886,51,20201002,F065002,서화길 18-14,10,양호,305,유인줄매기 ,,,,,,,20201223112426
743910,51,20201008,F065002,서화길 18-14,10,양호,305,유인줄매기 ,,,,,,,20201223112426
743912,51,20201009,F065002,서화길 18-14,10,양호,305,유인줄매기 ,,,,,,,20201223112426
743922,51,20201018,F065002,서화길 18-14,10,양호,305,유인줄매기 ,,,,,,,20201223112426
743924,51,20201019,F065002,서화길 18-14,10,양호,305,유인줄매기 ,,,,,,,20201223112426
743935,51,20201029,F065002,서화길 18-14,10,양호,305,유인줄매기 ,,,,,,,20201223112426
743937,51,20201030,F065002,서화길 18-14,10,양호,305,유인줄매기 ,,,,,,,20201223112426
743922,51,20201018,F065002,서화길 18-14,10,양호,305,유인줄매기 ,,,,,,,20201223112426
744168,3038,20201029,F102008,차사리 158-9,10,양호,305,유인줄매기 ,,,,,,,20201223112426
744186,3038,20201103,F102008,차사리 158-9,10,양호,305,유인줄매기 ,,,,,,,20201223112426
731406,890,20201103,F079007,북부리159-48,10,양호,306,가지치기,,,,,,,20201223112426
731417,1624,20201029,F074006,도항리243-13,10,양호,306,가지치기,,,,,,,20201223112426
731389,1624,20201005,F074006,도항리243-13,10,양호,306,가지치기,,,,,,,20201223112426
731830,4229,20201104,F116012,순동 산26-6,10,양호,306,가지치기,,,,,,,20201223112426
731547,1634,20201007,F074016,백산리244-1~3,10,양호,306,가지치기,,,,,,,20201223112426
731547,1634,20201007,F074016,백산리244-1~3,10,양호,306,가지치기,,,,,,,20201223112426
731617,1634,20201028,F074016,백산리244-1~3,10,양호,306,가지치기,,,,,,,20201223112426
732997,1620,20201010,F074002,백산리120-2,10,양호,306,가지치기,,,,,,,20201223112426
733031,1620,20201015,F074002,백산리120-2,10,양호,306,가지치기,,,,,,,20201223112426
733787,1633,20201103,F074015,백산리151,10,양호,306,가지치기,,,,,,,20201223112426
733797,1633,20201103,F074015,백산리151,10,양호,306,가지치기,,,,,,,20201223112426
733808,1629,20201006,F074011,묘사리511-4,10,양호,306,가지치기,,,,,,,20201223112426
733812,1629,20201007,F074011,묘사리511-4,10,양호,306,가지치기,,,,,,,20201223112426
733818,1629,20201009,F074011,묘사리511-4,10,양호,306,가지치기,,,,,,,20201223112426
733824,1629,20201011,F074011,묘사리511-4,10,양호,306,가지치기,,,,,,,20201223112426
733828,1629,20201012,F074011,묘사리511-4,10,양호,306,가지치기,,,,,,,20201223112426
733832,1629,20201013,F074011,묘사리511-4,10,양호,306,가지치기,,,,,,,20201223112426
733834,1629,20201014,F074011,묘사리511-4,10,양호,306,가지치기,,,,,,,20201223112426
733787,1633,20201103,F074015,백산리151,10,양호,306,가지치기,,,,,,,20201223112426
733814,1629,20201008,F074011,묘사리511-4,10,양호,306,가지치기,,,,,,,20201223112426
733838,1629,20201015,F074011,묘사리511-4,10,양호,306,가지치기,,,,,,,20201223112426
734466,890,20201104,F079007,북부리159-48,10,양호,306,가지치기,,,,,,,20201223112426
736305,56,20201014,F065007,안삽재길 149-8,10,양호,306,가지치기,,,,,,,20201223112426
736315,56,20201019,F065007,안삽재길 149-8,10,양호,306,가지치기,,,,,,,20201223112426
736305,56,20201014,F065007,안삽재길 149-8,10,양호,306,가지치기,,,,,,,20201223112426
736611,53,20201002,F065004,서화길 14-6,10,양호,306,가지치기,,,,,,,20201223112426
736643,53,20201015,F065004,서화길 14-6,10,양호,306,가지치기,,,,,,,20201223112426
736650,53,20201016,F065004,서화길 14-6,10,양호,306,가지치기,,,,,,,20201223112426
736761,55,20201001,F065006,금강로 1759,10,양호,306,가지치기,,,,,,,20201223112426
736765,55,20201002,F065006,금강로 1759,10,양호,306,가지치기,,,,,,,20201223112426
736772,55,20201008,F065006,금강로 1759,10,양호,306,가지치기,,,,,,,20201223112426
736774,55,20201009,F065006,금강로 1759,10,양호,306,가지치기,,,,,,,20201223112426
736783,55,20201015,F065006,금강로 1759,10,양호,306,가지치기,,,,,,,20201223112426
736787,55,20201016,F065006,금강로 1759,10,양호,306,가지치기,,,,,,,20201223112426
736795,55,20201022,F065006,금강로 1759,10,양호,306,가지치기,,,,,,,20201223112426
737530,4229,20201104,F116012,순동 산26-6,10,양호,306,가지치기,,,,,,,20201223112426
737685,691,20201105,F127003,예안리311-11,10,양호,306,가지치기,,,,,,,20201223112426
737809,1182,20201103,F071003,단목리78-17외8필지,10,양호,306,가지치기,,,,,,,20201223112426
737813,1182,20201104,F071003,단목리78-17외8필지,10,양호,306,가지치기,,,,,,,20201223112426
737817,1182,20201105,F071003,단목리78-17외8필지,10,양호,306,가지치기,,,,,,,20201223112426
737820,1182,20201106,F071003,단목리78-17외8필지,10,양호,306,가지치기,,,,,,,20201223112426
737906,1497,20201102,F084005,남산리1066,10,양호,306,가지치기,,,,,,,20201223112426
737908,1497,20201103,F084005,남산리1066,10,양호,306,가지치기,,,,,,,20201223112426
738360,1193,20201106,F072007,덕곡리1329-1,10,양호,306,가지치기,,,,,,,20201223112426
738602,3037,20201106,F102007,구산리 680-0,10,양호,306,가지치기,,,,,,,20201223112426
738602,3037,20201106,F102007,구산리 680-0,10,양호,306,가지치기,,,,,,,20201223112426
738602,3037,20201106,F102007,구산리 680-0,10,양호,306,가지치기,,,,,,,20201223112426
734605,1619,20201029,F074001,산서리1072,10,양호,306,가지치기,,,,,,,20201223112426
734607,1619,20201030,F074001,산서리1072,10,양호,306,가지치기,,,,,,,20201223112426
734916,38,20201104,F062014,청양리 66,10,양호,306,가지치기,,,,,,,20201223112426
726670,4340,20201101,F115043,산덕리 1263-4,10,양호,306,가지치기,,,,,,,20201223112426
727425,4228,20201031,F116011,화율리 545,10,양호,306,가지치기,,,,,,,20201223112426
727687,1182,20201102,F071003,단목리78-17외8필지,10,양호,306,가지치기,,,,,,,20201223112426
727707,4226,20201031,F116009,용신리 919,10,양호,306,가지치기,,,,,,,20201223112426
727833,1203,20201030,F072017,용암리553,10,양호,306,가지치기,,,,,,,20201223112426
727875,4222,20201029,F116005,순동 산23-9,10,양호,306,가지치기,,,,,,,20201223112426
727893,4224,20201029,F116007,천서리 645-17,10,양호,306,가지치기,,,,,,,20201223112426
728027,1193,20201102,F072007,덕곡리1329-1,10,양호,306,가지치기,,,,,,,20201223112426
728197,555,20201029,F080001,해양관광로85-15,10,양호,306,가지치기,,,,,,,20201223112426
728199,555,20201030,F080001,해양관광로85-15,10,양호,306,가지치기,,,,,,,20201223112426
728292,1633,20201102,F074015,백산리151,10,양호,306,가지치기,,,,,,,20201223112426
728297,3037,20201102,F102007,구산리 680-0,10,양호,306,가지치기,,,,,,,20201223112426
728299,1633,20201102,F074015,백산리151,10,양호,306,가지치기,,,,,,,20201223112426
728199,555,20201030,F080001,해양관광로85-15,10,양호,306,가지치기,,,,,,,20201223112426
728197,555,20201029,F080001,해양관광로85-15,10,양호,306,가지치기,,,,,,,20201223112426
729448,691,20201102,F127003,예안리311-11,10,양호,306,가지치기,,,,,,,20201223112426
735629,1193,20201105,F072007,덕곡리1329-1,10,양호,306,가지치기,,,,,,,20201223112426
735828,4457,20201105,F116014,탑산리 산6-4,10,양호,306,가지치기,,,,,,,20201223112426
743242,689,20201104,F127001,대동로450번지79-15,10,양호,306,가지치기,,,,,,,20201223112426
743252,689,20201105,F127001,대동로450번지79-15,10,양호,306,가지치기,,,,,,,20201223112426
743259,689,20201106,F127001,대동로450번지79-15,10,양호,306,가지치기,,,,,,,20201223112426
743363,4143,20201027,F124002,가야리 3161-7,10,양호,306,가지치기,,,,,,,20201223112426
743329,4144,20201008,F124003,가야리 3161-4,10,양호,306,가지치기,,,,,,,20201223112426
743365,4143,20201022,F124002,가야리 3161-7,10,양호,306,가지치기,,,,,,,20201223112426
743369,4143,20201006,F124002,가야리 3161-7,10,양호,306,가지치기,,,,,,,20201223112426
743842,57,20201004,F065008,서화길 17-8,10,양호,306,가지치기,,,,,,,20201223112426
743844,57,20201012,F065008,서화길 17-8,10,양호,306,가지치기,,,,,,,20201223112426
743846,57,20201005,F065008,서화길 17-8,10,양호,306,가지치기,,,,,,,20201223112426
743852,57,20201011,F065008,서화길 17-8,10,양호,306,가지치기,,,,,,,20201223112426
743862,57,20201022,F065008,서화길 17-8,10,양호,306,가지치기,,,,,,,20201223112426
743864,57,20201023,F065008,서화길 17-8,10,양호,306,가지치기,,,,,,,20201223112426
743870,57,20201029,F065008,서화길 17-8,10,양호,306,가지치기,,,,,,,20201223112426
743872,57,20201030,F065008,서화길 17-8,10,양호,306,가지치기,,,,,,,20201223112426
743852,57,20201011,F065008,서화길 17-8,10,양호,306,가지치기,,,,,,,20201223112426
743906,51,20201004,F065002,서화길 18-14,10,양호,306,가지치기,,,,,,,20201223112426
743908,51,20201005,F065002,서화길 18-14,10,양호,306,가지치기,,,,,,,20201223112426
743918,51,20201015,F065002,서화길 18-14,10,양호,306,가지치기,,,,,,,20201223112426
743920,51,20201016,F065002,서화길 18-14,10,양호,306,가지치기,,,,,,,20201223112426
743930,51,20201025,F065002,서화길 18-14,10,양호,306,가지치기,,,,,,,20201223112426
743932,51,20201026,F065002,서화길 18-14,10,양호,306,가지치기,,,,,,,20201223112426
743852,57,20201011,F065008,서화길 17-8,10,양호,306,가지치기,,,,,,,20201223112426
743852,57,20201011,F065008,서화길 17-8,10,양호,306,가지치기,,,,,,,20201223112426
743930,51,20201025,F065002,서화길 18-14,10,양호,306,가지치기,,,,,,,20201223112426
743211,695,20201106,F127007,대동로280번길24,10,양호,306,가지치기,,,,,,,20201223112426
743212,695,20201107,F127007,대동로280번길24,10,양호,306,가지치기,,,,,,,20201223112426
744202,890,20201109,F079007,북부리159-48,10,양호,306,가지치기,,,,,,,20201223112426
744203,890,20201108,F079007,북부리159-48,10,양호,306,가지치기,,,,,,,20201223112426
744206,890,20201107,F079007,북부리159-48,10,양호,306,가지치기,,,,,,,20201223112426
744265,691,20201107,F127003,예안리311-11,10,양호,306,가지치기,,,,,,,20201223112426
731405,1624,20201020,F074006,도항리243-13,10,양호,307,천적투입,,,,,,,20201223112426
733812,1629,20201007,F074011,묘사리511-4,10,양호,307,천적투입,,,,,,,20201223112426
733832,1629,20201013,F074011,묘사리511-4,10,양호,307,천적투입,,,,,,,20201223112426
727443,3511,20201021,F116002,서정리 9-4,10,양호,307,천적투입,,,,,,,20201223112426
727837,1203,20201101,F072017,용암리553,10,양호,307,천적투입,,,,,,,20201223112426
727851,3510,20201029,F116001,산호리 1422,10,양호,307,천적투입,,,,,,,20201223112426
738602,3037,20201106,F102007,구산리 680-0,10,양호,308,착과,,,,,,,20201223112426
743353,4143,20201002,F124002,가야리 3161-7,10,양호,308,착과,,,,,,,20201223112426
743355,4143,20201017,F124002,가야리 3161-7,10,양호,308,착과,,,,,,,20201223112426
744053,3037,20201108,F102007,구산리 680-0,10,양호,308,착과,,,,,,,20201223112426
730876,1629,20201023,F074011,묘사리511-4,10,양호,391,농약살포,,,,,,,20201223112426
731039,1622,20201027,F074004,백산리580-1~6,10,양호,391,농약살포,,,,,,,20201223112426
730226,4311,20200812,F115014,전라북도 남원시 운봉읍 운봉용산길 55-2,10,양호,391,농약살포,,,,,,,20201223112426
730394,4311,20200824,F115014,전라북도 남원시 운봉읍 운봉용산길 55-2,10,양호,391,농약살포,,,,,,,20201223112426
730490,4311,20200915,F115014,전라북도 남원시 운봉읍 운봉용산길 55-2,10,양호,391,농약살포,,,,,,,20201223112426
731077,1622,20201011,F074004,백산리580-1~6,10,양호,391,농약살포,,,,,,,20201223112426
731530,1630,20201030,F074012,윤외리6-1~2,10,양호,391,농약살포,,,,,,,20201223112426
731689,1494,20201103,F084002,청담리1111-9~11,10,양호,391,농약살포,,,,,,,20201223112426
733799,1629,20201010,F074011,묘사리511-4,10,양호,391,농약살포,,,,,,,20201223112426
736383,56,20201006,F065007,안삽재길 149-8,10,양호,391,농약살포,,,,,,,20201223112426
736385,56,20201013,F065007,안삽재길 149-8,10,양호,391,농약살포,,,,,,,20201223112426
736425,56,20201020,F065007,안삽재길 149-8,10,양호,391,농약살포,,,,,,,20201223112426
736437,56,20201026,F065007,안삽재길 149-8,10,양호,391,농약살포,,,,,,,20201223112426
736707,53,20201021,F065004,서화길 14-6,10,양호,391,농약살포,,,,,,,20201223112426
736707,53,20201021,F065004,서화길 14-6,10,양호,391,농약살포,,,,,,,20201223112426
736684,53,20201029,F065004,서화길 14-6,10,양호,391,농약살포,,,,,,,20201223112426
735520,1629,20201102,F074011,묘사리511-4,10,양호,391,농약살포,,,,,,,20201223112426
727422,4228,20201012,F116011,화율리 545,10,양호,391,농약살포,,,,,,,20201223112426
727784,1493,20201030,F084001,남산리1237,10,양호,391,농약살포,,,,,,,20201223112426
727871,4222,20201027,F116005,순동 산23-9,10,양호,391,농약살포,,,,,,,20201223112426
727887,4224,20201027,F116007,천서리 645-17,10,양호,391,농약살포,,,,,,,20201223112426
728027,1193,20201102,F072007,덕곡리1329-1,10,양호,391,농약살포,,,,,,,20201223112426
729831,4311,20200630,F115014,전라북도 남원시 운봉읍 운봉용산길 55-2,10,양호,391,농약살포,,,,,,,20201223112426
729867,4311,20200705,F115014,전라북도 남원시 운봉읍 운봉용산길 55-2,10,양호,391,농약살포,,,,,,,20201223112426
730023,4311,20200720,F115014,전라북도 남원시 운봉읍 운봉용산길 55-2,10,양호,391,농약살포,,,,,,,20201223112426
735548,1619,20201104,F074001,산서리1072,10,양호,391,농약살포,,,,,,,20201223112426
735575,1627,20201102,F074009,백산리145-1~2,10,양호,391,농약살포,,,,,,,20201223112426
729771,4311,20200622,F115014,전라북도 남원시 운봉읍 운봉용산길 55-2,10,양호,391,농약살포,,,,,,,20201223112426
730051,4311,20200726,F115014,전라북도 남원시 운봉읍 운봉용산길 55-2,10,양호,391,농약살포,,,,,,,20201223112426
730111,4311,20200802,F115014,전라북도 남원시 운봉읍 운봉용산길 55-2,10,양호,391,농약살포,,,,,,,20201223112426
730584,4311,20201006,F115014,전라북도 남원시 운봉읍 운봉용산길 55-2,10,양호,391,농약살포,,,,,,,20201223112426
730947,4324,20201103,F115027,전라북도 남원시 충정로 310 (월락동  남원산이고운코아루아파트),10,양호,391,농약살포,,,,,,,20201223112426
730005,4311,20200719,F115014,전라북도 남원시 운봉읍 운봉용산길 55-2,10,양호,391,농약살포,,,,,,,20201223112426
730091,4311,20200727,F115014,전라북도 남원시 운봉읍 운봉용산길 55-2,10,양호,391,농약살포,,,,,,,20201223112426
730125,4311,20200803,F115014,전라북도 남원시 운봉읍 운봉용산길 55-2,10,양호,391,농약살포,,,,,,,20201223112426
730274,4311,20200816,F115014,전라북도 남원시 운봉읍 운봉용산길 55-2,10,양호,391,농약살포,,,,,,,20201223112426
730318,4311,20200823,F115014,전라북도 남원시 운봉읍 운봉용산길 55-2,10,양호,391,농약살포,,,,,,,20201223112426
730580,4311,20201004,F115014,전라북도 남원시 운봉읍 운봉용산길 55-2,10,양호,391,농약살포,,,,,,,20201223112426
730634,1621,20201031,F074003,윤내리31-16~17,10,양호,391,농약살포,,,,,,,20201223112426
731063,1622,20201030,F074004,백산리580-1~6,10,양호,391,농약살포,,,,,,,20201223112426
743828,57,20201003,F065008,서화길 17-8,10,양호,391,농약살포,,,,,,,20201223112426
743168,559,20201107,F080005,회진로1675-182,10,양호,391,농약살포,,,,,,,20201223112426
744053,3037,20201108,F102007,구산리 680-0,10,양호,391,농약살포,,,,,,,20201223112426
